product_id;product_name;category;warehouse_location;stock_level;reorder_point;supplier_name;supplier_country;lead_time_days;delay_days;demand_per_week;order_quantity;price_usd;last_restock_date;risk_level
P00701;Furniture Item 701;furniture;Casablanca;791;182;Cargill Inc.;USA;24;3;388;444;393.88;11/12/2024;low
P00702;Food Item 702;food;London;560;12;GlobalTech GmbH;Germany;27;0;349;56;825.44;21/06/2025;low
P00703;Electronics Item 703;electronics;Casablanca;359;66;Samsung Electronics;South Korea;9;4;376;67;52.28;04/04/2024;medium
P00704;Electronics Item 704;electronics;Sydney;672;65;GlobalTech GmbH;Germany;21;9;491;412;1915.8;29/03/2024;high
P00705;Food Item 705;food;Tokyo;672;175;GlobalTech GmbH;Germany;29;2;294;406;372.6;28/10/2024;low
P00706;Furniture Item 706;furniture;Berlin;654;126;Sony Corp.;Japan;25;4;477;404;1807.27;27/02/2026;medium
P00707;Clothing Item 707;clothing;Paris;165;28;Sony Corp.;Japan;13;0;146;220;1991.94;21/09/2024;low
P00708;Clothing Item 708;clothing;Shanghai;451;27;Sony Corp.;Japan;20;3;256;141;1292.74;21/04/2024;low
P00709;Food Item 709;food;Toronto;787;120;GlobalTech GmbH;Germany;21;9;116;276;1432.22;15/04/2024;high
P00710;Electronics Item 710;electronics;Berlin;72;156;Nike Inc.;USA;25;4;377;59;1793.54;01/06/2024;high
P00711;Electronics Item 711;electronics;New York;680;109;IKEA Supply;Sweden;23;2;141;250;1151.41;11/06/2025;low
P00712;Furniture Item 712;furniture;Casablanca;446;113;Samsung Electronics;South Korea;18;1;437;51;771.93;06/12/2025;low
P00713;Furniture Item 713;furniture;Berlin;580;147;Apple Inc.;USA;11;5;483;255;115.11;24/10/2025;medium
P00714;Electronics Item 714;electronics;London;547;97;Apple Inc.;USA;25;7;46;381;410.23;21/07/2025;high
P00715;Electronics Item 715;electronics;Tokyo;676;58;GlobalTech GmbH;Germany;29;6;158;372;1379.24;13/05/2025;medium
P00716;Electronics Item 716;electronics;Casablanca;752;58;TechSource Inc.;USA;7;0;76;418;1992.79;01/09/2024;low
P00717;Furniture Item 717;furniture;Tokyo;64;148;Adidas AG;Germany;16;4;334;477;1624.5;17/01/2024;high
P00718;Electronics Item 718;electronics;London;57;96;GlobalTech GmbH;Germany;13;0;408;158;1615.17;14/11/2025;high
P00719;Furniture Item 719;furniture;Toronto;152;199;GlobalTech GmbH;Germany;30;3;301;68;1472.24;15/05/2025;high
P00720;Electronics Item 720;electronics;Casablanca;928;168;Nestlé S.A.;Switzerland;23;3;28;57;348.64;21/02/2024;low
P00721;Clothing Item 721;clothing;Berlin;467;166;GlobalTech GmbH;Germany;3;9;92;108;996.8;29/03/2026;high
P00722;Food Item 722;food;Berlin;823;61;Sony Corp.;Japan;26;5;223;216;246.0;01/12/2025;medium
P00723;Food Item 723;food;London;856;64;Nestlé S.A.;Switzerland;19;0;396;221;131.13;07/10/2024;low
P00724;Food Item 724;food;Tokyo;172;188;Nike Inc.;USA;6;8;194;174;1851.72;11/02/2024;high
P00725;Food Item 725;food;Berlin;810;171;Nestlé S.A.;Switzerland;25;6;318;58;1759.86;23/03/2024;medium
P00726;Electronics Item 726;electronics;New York;183;32;Apple Inc.;USA;19;10;366;263;1388.54;22/03/2026;high
P00727;Furniture Item 727;furniture;Shanghai;211;46;Nike Inc.;USA;17;4;332;260;482.31;27/06/2024;medium
P00728;Electronics Item 728;electronics;Sydney;184;193;Apple Inc.;USA;3;9;260;228;840.48;25/07/2025;high
P00729;Food Item 729;food;Dubai;120;145;Adidas AG;Germany;12;9;53;309;442.46;27/02/2026;high
P00730;Food Item 730;food;Paris;54;59;Nike Inc.;USA;22;2;62;304;356.77;17/11/2025;medium
P00731;Electronics Item 731;electronics;New York;660;103;Apple Inc.;USA;14;3;150;221;1235.55;15/02/2026;low
P00732;Furniture Item 732;furniture;New York;106;199;Nestlé S.A.;Switzerland;6;8;31;452;62.99;11/06/2025;high
P00733;Electronics Item 733;electronics;Berlin;916;70;Cargill Inc.;USA;19;7;374;216;841.04;04/02/2026;high
P00734;Clothing Item 734;clothing;Dubai;797;38;Samsung Electronics;South Korea;4;3;171;427;828.13;23/07/2024;low
P00735;Furniture Item 735;furniture;Dubai;75;130;Sony Corp.;Japan;2;7;304;124;436.25;16/09/2025;high
P00736;Furniture Item 736;furniture;Shanghai;396;105;Samsung Electronics;South Korea;24;7;74;373;720.39;03/10/2024;high
P00737;Food Item 737;food;London;130;18;Apple Inc.;USA;2;9;359;119;226.66;21/04/2025;high
P00738;Furniture Item 738;furniture;Tokyo;175;97;Nestlé S.A.;Switzerland;20;4;117;454;1590.16;18/09/2025;medium
P00739;Food Item 739;food;Sydney;993;151;Sony Corp.;Japan;3;3;442;488;1045.93;09/08/2024;low
P00740;Furniture Item 740;furniture;Casablanca;285;13;Samsung Electronics;South Korea;24;6;378;176;657.96;16/08/2025;medium
P00741;Food Item 741;food;Sydney;968;48;TechSource Inc.;USA;29;9;472;263;1960.47;11/02/2024;high
P00742;Furniture Item 742;furniture;Toronto;34;118;GlobalTech GmbH;Germany;16;6;276;281;993.09;26/03/2024;high
P00743;Electronics Item 743;electronics;Tokyo;972;65;Samsung Electronics;South Korea;10;5;72;381;1997.91;17/01/2024;medium
P00744;Furniture Item 744;furniture;Paris;165;190;Cargill Inc.;USA;24;9;240;62;1952.96;19/04/2025;high
P00745;Food Item 745;food;Tokyo;189;104;TechSource Inc.;USA;23;7;325;490;1256.47;29/01/2025;high
P00746;Clothing Item 746;clothing;Toronto;33;85;Cargill Inc.;USA;23;4;223;327;1152.58;31/07/2024;high
P00747;Electronics Item 747;electronics;Sydney;901;95;IKEA Supply;Sweden;17;0;381;76;226.38;09/01/2025;low
P00748;Furniture Item 748;furniture;Sydney;41;103;Adidas AG;Germany;21;2;192;410;138.68;27/12/2025;medium
P00749;Food Item 749;food;Shanghai;342;71;Nike Inc.;USA;21;1;281;427;1878.6;17/08/2025;low
P00750;Food Item 750;food;Dubai;328;100;Sony Corp.;Japan;17;4;464;191;113.65;16/01/2025;medium
P00751;Clothing Item 751;clothing;Casablanca;497;138;Adidas AG;Germany;16;1;274;397;1651.63;26/10/2024;low
P00752;Furniture Item 752;furniture;Sydney;376;182;Nike Inc.;USA;7;1;489;94;164.94;02/07/2024;low
P00753;Clothing Item 753;clothing;Berlin;111;52;Nestlé S.A.;Switzerland;23;1;146;304;305.24;28/07/2024;low
P00754;Electronics Item 754;electronics;Paris;426;184;IKEA Supply;Sweden;16;2;282;265;890.5;22/10/2025;low
P00755;Electronics Item 755;electronics;Paris;193;26;Adidas AG;Germany;27;3;16;380;675.08;15/08/2025;low
P00756;Clothing Item 756;clothing;London;497;161;Adidas AG;Germany;27;8;345;277;918.72;03/08/2025;high
P00757;Food Item 757;food;Paris;175;76;Apple Inc.;USA;12;7;121;444;1691.8;31/05/2024;high
P00758;Clothing Item 758;clothing;Paris;466;52;Adidas AG;Germany;23;2;321;196;368.65;28/06/2024;low
P00759;Food Item 759;food;Shanghai;243;39;Nestlé S.A.;Switzerland;19;5;26;275;524.51;07/07/2024;medium
P00760;Food Item 760;food;Toronto;724;18;Nestlé S.A.;Switzerland;12;5;345;240;899.62;15/06/2024;medium
P00761;Clothing Item 761;clothing;Berlin;942;16;Nestlé S.A.;Switzerland;25;7;212;284;1855.98;08/06/2024;high
P00762;Electronics Item 762;electronics;Toronto;999;139;Apple Inc.;USA;23;10;174;292;1792.48;11/02/2026;high
P00763;Food Item 763;food;Sydney;746;123;Nike Inc.;USA;24;1;178;70;283.15;18/07/2025;low
P00764;Electronics Item 764;electronics;Paris;25;112;IKEA Supply;Sweden;15;3;321;97;656.1;14/09/2025;high
P00765;Food Item 765;food;Sydney;539;66;TechSource Inc.;USA;7;4;405;92;1079.13;01/04/2025;medium
P00766;Electronics Item 766;electronics;Toronto;403;59;Cargill Inc.;USA;20;5;256;311;1887.09;13/11/2025;medium
P00767;Clothing Item 767;clothing;Tokyo;151;193;Sony Corp.;Japan;12;6;442;240;29.32;19/12/2024;high
P00768;Clothing Item 768;clothing;Paris;1000;124;Samsung Electronics;South Korea;3;8;452;422;1776.17;29/01/2026;high
P00769;Furniture Item 769;furniture;Casablanca;295;51;Sony Corp.;Japan;24;6;417;121;1671.85;04/09/2025;medium
P00770;Electronics Item 770;electronics;Shanghai;212;87;GlobalTech GmbH;Germany;11;8;248;352;1513.45;31/03/2024;high
P00771;Electronics Item 771;electronics;Tokyo;654;79;Nike Inc.;USA;18;2;217;413;1137.99;20/05/2024;low
P00772;Food Item 772;food;Shanghai;852;107;TechSource Inc.;USA;16;8;153;471;1653.37;22/08/2025;high
P00773;Clothing Item 773;clothing;Casablanca;572;199;TechSource Inc.;USA;1;3;242;128;529.04;17/10/2025;low
P00774;Furniture Item 774;furniture;Berlin;669;180;Nestlé S.A.;Switzerland;14;4;462;301;1814.05;22/10/2025;medium
P00775;Food Item 775;food;New York;122;80;IKEA Supply;Sweden;20;1;257;347;963.57;22/03/2025;low
P00776;Clothing Item 776;clothing;Casablanca;997;187;Adidas AG;Germany;12;1;423;425;1152.65;22/09/2024;low
P00777;Food Item 777;food;Sydney;59;47;Nestlé S.A.;Switzerland;29;7;168;232;330.8;06/10/2024;high
P00778;Clothing Item 778;clothing;Tokyo;651;101;Adidas AG;Germany;10;4;29;377;1872.95;10/06/2025;medium
P00779;Food Item 779;food;Shanghai;783;34;IKEA Supply;Sweden;18;2;311;496;635.84;02/12/2025;low
P00780;Clothing Item 780;clothing;Paris;701;188;Adidas AG;Germany;4;5;357;346;706.5;27/05/2024;medium
P00781;Electronics Item 781;electronics;Shanghai;530;82;IKEA Supply;Sweden;14;7;195;133;209.32;07/06/2024;high
P00782;Food Item 782;food;Dubai;814;153;Adidas AG;Germany;28;8;319;414;1104.47;13/02/2026;high
P00783;Electronics Item 783;electronics;Tokyo;471;29;TechSource Inc.;USA;30;2;64;295;699.68;08/12/2025;low
P00784;Clothing Item 784;clothing;Shanghai;836;123;IKEA Supply;Sweden;17;9;460;138;1421.24;30/01/2024;high
P00785;Electronics Item 785;electronics;Dubai;131;187;Nestlé S.A.;Switzerland;10;3;77;157;264.79;21/03/2024;medium
P00786;Furniture Item 786;furniture;Berlin;79;14;Sony Corp.;Japan;25;7;401;71;396.72;03/02/2024;high
P00787;Electronics Item 787;electronics;Casablanca;121;74;TechSource Inc.;USA;10;1;27;436;197.52;06/05/2024;low
P00788;Food Item 788;food;Sydney;922;61;TechSource Inc.;USA;12;10;99;96;295.39;03/02/2026;high
P00789;Clothing Item 789;clothing;Sydney;356;100;Cargill Inc.;USA;25;8;87;173;1012.29;10/03/2024;high
P00790;Electronics Item 790;electronics;Sydney;781;13;Samsung Electronics;South Korea;23;3;275;194;347.69;11/02/2026;low
P00791;Electronics Item 791;electronics;Berlin;946;64;Nike Inc.;USA;28;8;476;237;1397.78;08/07/2024;high
P00792;Furniture Item 792;furniture;Berlin;185;100;Adidas AG;Germany;7;6;199;166;818.12;18/02/2026;medium
P00793;Clothing Item 793;clothing;Berlin;477;38;IKEA Supply;Sweden;16;2;271;410;580.1;09/01/2026;low
P00794;Electronics Item 794;electronics;Berlin;335;136;Nike Inc.;USA;10;6;64;357;1473.67;04/12/2025;medium
P00795;Furniture Item 795;furniture;Dubai;567;114;GlobalTech GmbH;Germany;7;6;153;480;1605.86;26/11/2025;medium
P00796;Clothing Item 796;clothing;Shanghai;13;182;Sony Corp.;Japan;4;10;256;274;1047.71;23/11/2025;high
P00797;Electronics Item 797;electronics;Berlin;146;111;Nestlé S.A.;Switzerland;4;9;210;83;730.6;22/07/2024;high
P00798;Clothing Item 798;clothing;Dubai;609;113;Sony Corp.;Japan;27;3;67;421;1000.72;22/02/2026;low
P00799;Clothing Item 799;clothing;Tokyo;364;131;Nike Inc.;USA;13;9;346;311;561.39;25/02/2026;high
P00800;Furniture Item 800;furniture;Berlin;125;74;Nestlé S.A.;Switzerland;8;7;255;65;203.71;24/02/2024;high
P00801;Electronics Item 801;electronics;Casablanca;694;16;IKEA Supply;Sweden;20;6;96;128;608.99;30/09/2025;medium
P00802;Electronics Item 802;electronics;Berlin;676;143;Nike Inc.;USA;26;7;397;153;590.66;24/05/2025;high
P00803;Furniture Item 803;furniture;Toronto;267;148;TechSource Inc.;USA;18;8;180;441;68.04;16/03/2025;high
P00804;Electronics Item 804;electronics;Tokyo;460;90;Nike Inc.;USA;15;6;441;68;70.56;24/07/2025;medium
P00805;Clothing Item 805;clothing;Shanghai;503;120;Sony Corp.;Japan;23;4;73;299;1529.2;05/08/2025;medium
P00806;Furniture Item 806;furniture;Toronto;701;148;Adidas AG;Germany;16;7;297;487;316.84;27/02/2024;high
P00807;Furniture Item 807;furniture;Paris;506;161;IKEA Supply;Sweden;22;9;198;442;1955.68;24/11/2024;high
P00808;Electronics Item 808;electronics;New York;604;21;Cargill Inc.;USA;12;5;70;63;1531.56;02/10/2025;medium
P00809;Clothing Item 809;clothing;Tokyo;99;119;IKEA Supply;Sweden;14;5;181;78;1324.17;10/09/2024;medium
P00810;Food Item 810;food;Paris;606;31;Apple Inc.;USA;28;1;471;108;678.5;21/01/2024;low
P00811;Clothing Item 811;clothing;New York;471;178;Adidas AG;Germany;19;6;447;265;536.9;13/12/2025;medium
P00812;Furniture Item 812;furniture;Sydney;22;91;IKEA Supply;Sweden;13;9;198;343;199.96;15/05/2025;high
P00813;Electronics Item 813;electronics;Dubai;344;137;Nestlé S.A.;Switzerland;11;10;262;364;602.54;22/03/2025;high
P00814;Food Item 814;food;Casablanca;650;29;Apple Inc.;USA;7;8;435;185;99.83;10/08/2025;high
P00815;Furniture Item 815;furniture;Dubai;639;200;Cargill Inc.;USA;23;1;495;98;1185.77;06/10/2024;low
P00816;Electronics Item 816;electronics;Sydney;820;145;IKEA Supply;Sweden;7;6;248;457;157.94;05/11/2024;medium
P00817;Clothing Item 817;clothing;Tokyo;679;148;Sony Corp.;Japan;14;3;165;178;1251.8;09/04/2025;low
P00818;Food Item 818;food;New York;642;190;Nike Inc.;USA;19;2;269;159;1323.31;30/01/2026;low
P00819;Furniture Item 819;furniture;Paris;959;173;Sony Corp.;Japan;28;9;277;339;1454.6;02/03/2024;high
P00820;Food Item 820;food;London;473;47;Apple Inc.;USA;24;2;128;482;873.6;22/11/2024;low
P00821;Electronics Item 821;electronics;Dubai;866;115;Nestlé S.A.;Switzerland;21;4;141;181;1375.28;29/08/2024;medium
P00822;Furniture Item 822;furniture;Dubai;116;48;Apple Inc.;USA;8;0;103;287;973.34;22/03/2025;low
P00823;Furniture Item 823;furniture;New York;206;50;Apple Inc.;USA;1;2;144;454;1608.06;05/11/2025;low
P00824;Food Item 824;food;New York;986;194;GlobalTech GmbH;Germany;2;0;253;210;1205.19;06/03/2024;low
P00825;Furniture Item 825;furniture;London;687;178;Nestlé S.A.;Switzerland;13;1;458;170;228.31;22/01/2026;low
P00826;Electronics Item 826;electronics;Toronto;680;158;Nike Inc.;USA;9;8;491;96;479.96;05/05/2024;high
P00827;Clothing Item 827;clothing;London;852;159;Samsung Electronics;South Korea;26;6;382;266;439.93;19/04/2024;medium
P00828;Food Item 828;food;Dubai;993;80;Cargill Inc.;USA;9;6;230;78;983.27;18/01/2025;medium
P00829;Electronics Item 829;electronics;London;558;118;Apple Inc.;USA;8;10;248;500;1569.63;28/05/2024;high
P00830;Clothing Item 830;clothing;Casablanca;732;104;Cargill Inc.;USA;1;4;425;67;1683.74;09/11/2025;medium
P00831;Electronics Item 831;electronics;Dubai;259;151;IKEA Supply;Sweden;21;4;201;465;1372.07;01/07/2025;medium
P00832;Food Item 832;food;Casablanca;397;12;Apple Inc.;USA;30;6;470;204;185.05;13/02/2026;medium
P00833;Food Item 833;food;Paris;215;51;IKEA Supply;Sweden;21;7;473;500;1625.43;21/10/2025;high
P00834;Furniture Item 834;furniture;New York;280;30;Sony Corp.;Japan;16;7;426;480;668.78;08/03/2025;high
P00835;Electronics Item 835;electronics;Shanghai;715;76;Sony Corp.;Japan;12;1;264;358;1459.82;14/07/2025;low
P00836;Clothing Item 836;clothing;Casablanca;711;17;Nestlé S.A.;Switzerland;21;0;395;372;889.59;18/10/2025;low
P00837;Food Item 837;food;New York;410;61;Cargill Inc.;USA;11;4;326;92;226.1;12/09/2024;medium
P00838;Food Item 838;food;Sydney;702;115;Nike Inc.;USA;15;5;410;497;1471.67;23/09/2024;medium
P00839;Food Item 839;food;Sydney;846;93;GlobalTech GmbH;Germany;7;4;414;262;738.36;06/02/2025;medium
P00840;Furniture Item 840;furniture;Sydney;229;15;Adidas AG;Germany;30;0;490;381;1225.95;22/08/2024;low
P00841;Electronics Item 841;electronics;Casablanca;203;77;Sony Corp.;Japan;2;2;364;366;860.66;23/09/2024;low
P00842;Food Item 842;food;Berlin;981;104;TechSource Inc.;USA;4;9;92;417;1054.05;02/03/2026;high
P00843;Furniture Item 843;furniture;Casablanca;121;67;Apple Inc.;USA;7;3;370;197;1494.15;26/01/2025;low
P00844;Food Item 844;food;Tokyo;876;62;Apple Inc.;USA;27;3;312;422;1355.99;04/03/2025;low
P00845;Food Item 845;food;Tokyo;811;47;Samsung Electronics;South Korea;9;4;19;366;904.7;11/09/2024;medium
P00846;Clothing Item 846;clothing;Sydney;700;175;Nike Inc.;USA;1;1;239;118;1743.53;10/12/2025;low
P00847;Furniture Item 847;furniture;Dubai;730;108;Cargill Inc.;USA;24;6;367;181;150.75;24/07/2025;medium
P00848;Electronics Item 848;electronics;New York;340;70;Cargill Inc.;USA;20;5;246;413;1497.74;16/02/2024;medium
P00849;Electronics Item 849;electronics;Paris;516;168;IKEA Supply;Sweden;13;4;200;117;1936.28;26/07/2025;medium
P00850;Electronics Item 850;electronics;Sydney;183;76;IKEA Supply;Sweden;16;8;91;499;938.83;01/04/2024;high
P00851;Clothing Item 851;clothing;Toronto;443;46;TechSource Inc.;USA;11;1;138;115;1000.93;14/10/2024;low
P00852;Clothing Item 852;clothing;Tokyo;289;77;IKEA Supply;Sweden;17;4;318;273;1785.88;19/11/2024;medium
P00853;Furniture Item 853;furniture;Shanghai;569;178;Samsung Electronics;South Korea;2;7;330;126;113.86;06/07/2024;high
P00854;Electronics Item 854;electronics;Casablanca;266;51;GlobalTech GmbH;Germany;14;7;366;303;86.38;31/12/2024;high
P00855;Furniture Item 855;furniture;Casablanca;504;38;IKEA Supply;Sweden;4;2;438;97;411.45;17/10/2024;low
P00856;Food Item 856;food;Shanghai;767;140;Cargill Inc.;USA;19;4;426;158;1169.18;05/01/2024;medium
P00857;Food Item 857;food;Tokyo;942;29;GlobalTech GmbH;Germany;22;7;131;218;56.79;28/11/2025;high
P00858;Electronics Item 858;electronics;Tokyo;382;161;IKEA Supply;Sweden;27;1;480;128;62.6;16/04/2025;low
P00859;Furniture Item 859;furniture;Casablanca;643;78;IKEA Supply;Sweden;1;10;309;72;1314.06;08/04/2025;high
P00860;Clothing Item 860;clothing;Sydney;132;64;Apple Inc.;USA;26;0;446;215;1597.3;31/01/2026;low
P00861;Electronics Item 861;electronics;Toronto;974;164;Apple Inc.;USA;13;1;200;141;483.96;28/02/2026;low
P00862;Furniture Item 862;furniture;Berlin;21;63;Sony Corp.;Japan;25;6;88;195;1296.1;31/10/2025;medium
P00863;Food Item 863;food;Berlin;305;135;Apple Inc.;USA;24;6;415;400;1209.01;02/01/2025;medium
P00864;Electronics Item 864;electronics;London;524;61;Sony Corp.;Japan;29;7;255;293;540.62;06/09/2025;high
P00865;Furniture Item 865;furniture;Berlin;774;118;Nestlé S.A.;Switzerland;20;5;420;272;1263.22;05/04/2024;medium
P00866;Electronics Item 866;electronics;Toronto;349;128;Nestlé S.A.;Switzerland;21;3;351;303;1056.92;24/10/2025;low
P00867;Electronics Item 867;electronics;Paris;479;121;Nestlé S.A.;Switzerland;10;7;45;115;1370.21;03/11/2024;high
P00868;Food Item 868;food;Toronto;437;85;GlobalTech GmbH;Germany;18;0;296;73;1029.26;06/06/2025;low
P00869;Furniture Item 869;furniture;Tokyo;96;128;Apple Inc.;USA;27;9;343;231;513.45;24/03/2024;high
P00870;Electronics Item 870;electronics;Berlin;758;179;Nestlé S.A.;Switzerland;26;2;241;481;788.95;26/03/2024;low
P00871;Furniture Item 871;furniture;Paris;321;160;Nike Inc.;USA;25;7;375;369;1616.63;15/12/2024;high
P00872;Food Item 872;food;Dubai;189;30;GlobalTech GmbH;Germany;9;9;387;272;1071.08;06/01/2024;high
P00873;Furniture Item 873;furniture;Berlin;13;53;Sony Corp.;Japan;15;7;340;494;1317.15;01/02/2026;high
P00874;Furniture Item 874;furniture;Paris;633;167;Sony Corp.;Japan;23;10;189;461;608.8;08/05/2024;high
P00875;Food Item 875;food;New York;195;38;Samsung Electronics;South Korea;23;0;422;489;58.5;07/05/2025;low
P00876;Food Item 876;food;Dubai;446;170;GlobalTech GmbH;Germany;7;8;444;204;1540.59;31/05/2024;high
P00877;Furniture Item 877;furniture;Tokyo;22;39;Nike Inc.;USA;24;2;90;298;945.62;05/04/2025;medium
P00878;Food Item 878;food;Dubai;301;155;IKEA Supply;Sweden;2;6;429;54;209.81;31/12/2025;medium
P00879;Furniture Item 879;furniture;Tokyo;868;136;Adidas AG;Germany;20;9;382;198;78.85;13/02/2025;high
P00880;Furniture Item 880;furniture;Toronto;605;195;Nike Inc.;USA;29;10;318;168;1430.01;24/06/2025;high
P00881;Electronics Item 881;electronics;Tokyo;590;90;Sony Corp.;Japan;9;1;288;292;238.3;29/09/2025;low
P00882;Clothing Item 882;clothing;Casablanca;714;121;Samsung Electronics;South Korea;10;2;15;290;690.98;25/08/2024;low
P00883;Food Item 883;food;Sydney;930;185;Nike Inc.;USA;28;9;178;117;1766.93;10/01/2026;high
P00884;Furniture Item 884;furniture;Tokyo;853;182;Nike Inc.;USA;26;5;339;459;1942.03;14/06/2024;medium
P00885;Food Item 885;food;Paris;707;32;Nestlé S.A.;Switzerland;5;7;346;152;316.85;18/05/2025;high
P00886;Electronics Item 886;electronics;Tokyo;965;136;Adidas AG;Germany;7;3;160;74;1998.53;02/01/2025;low
P00887;Clothing Item 887;clothing;London;693;50;GlobalTech GmbH;Germany;2;8;94;222;864.09;24/09/2025;high
P00888;Food Item 888;food;Berlin;575;67;IKEA Supply;Sweden;11;4;254;443;98.12;24/07/2025;medium
P00889;Clothing Item 889;clothing;Shanghai;873;186;GlobalTech GmbH;Germany;20;8;452;411;105.59;24/03/2025;high
P00890;Furniture Item 890;furniture;Berlin;998;37;GlobalTech GmbH;Germany;20;9;405;471;1127.13;03/06/2025;high
P00891;Electronics Item 891;electronics;Shanghai;645;40;IKEA Supply;Sweden;30;3;450;130;1458.06;26/12/2025;low
P00892;Furniture Item 892;furniture;Toronto;510;197;IKEA Supply;Sweden;5;1;450;221;1639.23;05/05/2024;low
P00893;Food Item 893;food;Casablanca;992;116;Nike Inc.;USA;8;0;398;224;577.08;24/06/2024;low
P00894;Electronics Item 894;electronics;Paris;381;193;Samsung Electronics;South Korea;12;6;391;127;1507.65;26/06/2025;medium
P00895;Furniture Item 895;furniture;Dubai;141;119;Nike Inc.;USA;29;6;216;486;1034.73;29/11/2025;medium
P00896;Clothing Item 896;clothing;New York;453;47;Adidas AG;Germany;23;0;399;85;174.13;18/11/2024;low
P00897;Furniture Item 897;furniture;Shanghai;444;25;Nestlé S.A.;Switzerland;22;0;206;344;120.33;08/10/2025;low
P00898;Clothing Item 898;clothing;Tokyo;411;184;Apple Inc.;USA;28;8;363;419;1486.68;18/12/2024;high
P00899;Electronics Item 899;electronics;Paris;921;145;Sony Corp.;Japan;23;2;317;278;1289.54;11/07/2025;low
P00900;Furniture Item 900;furniture;London;908;176;Apple Inc.;USA;29;3;212;93;78.76;08/12/2024;low
P00901;Furniture Item 901;furniture;Shanghai;532;148;Adidas AG;Germany;3;3;150;332;627.94;14/12/2024;low
P00902;Food Item 902;food;New York;28;148;Apple Inc.;USA;8;4;308;421;848.38;01/06/2025;high
P00903;Electronics Item 903;electronics;New York;861;105;IKEA Supply;Sweden;17;10;137;113;100.23;28/10/2025;high
P00904;Electronics Item 904;electronics;Casablanca;305;156;IKEA Supply;Sweden;15;0;382;170;1611.75;18/08/2025;low
P00905;Food Item 905;food;London;306;82;Nestlé S.A.;Switzerland;22;9;346;415;758.44;25/01/2026;high
P00906;Food Item 906;food;Berlin;335;142;IKEA Supply;Sweden;27;3;303;282;200.49;29/12/2025;low
P00907;Furniture Item 907;furniture;Tokyo;83;33;Nestlé S.A.;Switzerland;29;6;36;293;433.49;20/03/2024;medium
P00908;Clothing Item 908;clothing;Toronto;412;160;Sony Corp.;Japan;25;8;291;496;531.07;25/05/2025;high
P00909;Furniture Item 909;furniture;Casablanca;705;135;Nestlé S.A.;Switzerland;27;6;379;123;1014.04;11/05/2025;medium
P00910;Furniture Item 910;furniture;Shanghai;991;190;Samsung Electronics;South Korea;4;8;267;283;949.34;03/02/2026;high
P00911;Food Item 911;food;Toronto;378;40;GlobalTech GmbH;Germany;4;6;313;239;1145.67;11/02/2024;medium
P00912;Food Item 912;food;Berlin;380;88;Nike Inc.;USA;10;4;196;64;1583.45;25/05/2024;medium
P00913;Furniture Item 913;furniture;New York;959;88;Nestlé S.A.;Switzerland;7;4;460;469;1480.62;03/01/2024;medium
P00914;Electronics Item 914;electronics;Toronto;357;27;Nike Inc.;USA;14;0;450;343;622.86;08/04/2025;low
P00915;Clothing Item 915;clothing;Tokyo;486;194;Nestlé S.A.;Switzerland;5;9;431;308;1274.74;18/02/2026;high
P00916;Furniture Item 916;furniture;Casablanca;152;196;Cargill Inc.;USA;26;1;171;390;1249.06;31/01/2025;medium
P00917;Food Item 917;food;Tokyo;347;148;Nike Inc.;USA;29;10;28;426;558.36;31/03/2024;high
P00918;Food Item 918;food;New York;585;171;GlobalTech GmbH;Germany;18;4;412;379;1120.91;16/07/2024;medium
P00919;Electronics Item 919;electronics;Sydney;534;58;TechSource Inc.;USA;17;7;389;111;1318.22;28/06/2025;high
P00920;Food Item 920;food;New York;281;62;GlobalTech GmbH;Germany;15;9;130;463;1069.42;24/11/2024;high
P00921;Furniture Item 921;furniture;Sydney;46;135;Sony Corp.;Japan;11;0;446;142;832.8;24/06/2025;high
P00922;Clothing Item 922;clothing;Tokyo;263;33;Nestlé S.A.;Switzerland;18;1;63;196;292.35;18/09/2024;low
P00923;Electronics Item 923;electronics;Shanghai;314;114;Cargill Inc.;USA;2;2;352;216;367.01;31/12/2025;low
P00924;Electronics Item 924;electronics;Paris;399;35;IKEA Supply;Sweden;14;2;168;182;754.15;03/05/2024;low
P00925;Electronics Item 925;electronics;Dubai;245;162;Adidas AG;Germany;16;3;305;435;1011.32;27/04/2024;low
P00926;Clothing Item 926;clothing;New York;325;128;Nike Inc.;USA;3;6;288;64;817.95;27/08/2024;medium
P00927;Electronics Item 927;electronics;Paris;567;160;Adidas AG;Germany;8;1;350;383;1571.5;07/11/2024;low
P00928;Furniture Item 928;furniture;Casablanca;85;172;Nestlé S.A.;Switzerland;26;3;261;241;1083.18;21/06/2024;high
P00929;Food Item 929;food;Toronto;975;118;TechSource Inc.;USA;15;8;497;50;1626.22;27/09/2025;high
P00930;Clothing Item 930;clothing;Shanghai;0;25;Cargill Inc.;USA;9;7;482;178;1679.78;24/01/2025;high
P00931;Clothing Item 931;clothing;Dubai;599;140;Adidas AG;Germany;6;0;149;338;144.52;01/04/2024;low
P00932;Furniture Item 932;furniture;Berlin;850;45;Sony Corp.;Japan;9;8;376;157;1222.84;01/04/2026;high
P00933;Clothing Item 933;clothing;London;650;76;Samsung Electronics;South Korea;9;7;390;389;1966.13;15/12/2024;high
P00934;Food Item 934;food;Casablanca;982;163;Nestlé S.A.;Switzerland;30;0;173;380;1844.9;15/09/2025;low
